hub_id,lat,lon
144,32.771472599999996,-96.8228258
145,32.7946174,-96.7901738
146,32.81486441176471,-96.78064588235294
147,32.809698,-96.7840205
148,32.807873,-96.78630749999999
149,32.805109625,-96.78868837499999
150,32.7982215,-96.8142565
151,32.822293625,-96.84984475
152,32.817649,-96.851197
153,32.8172055,-96.856597
154,32.815891,-96.860853
155,32.8159785,-96.8644695
156,32.8214919,-96.86748259999999
157,32.852440538461536,-96.76479207692309
158,32.863952,-96.66587150000001
159,32.8641005,-96.67445649999999
160,32.865460500000005,-96.67871166666667
161,32.863935749999996,-96.68311175
162,32.864200499999995,-96.6971465
163,32.8642488,-96.702333
164,32.8642555,-96.707572
165,32.86418225,-96.7115065
166,32.862249750000004,-96.71694625
167,32.858804000000006,-96.7239975
168,32.854344,-96.73655
169,32.856902500000004,-96.74971049999999
170,32.865526,-96.795391
171,32.8656910625,-96.8037046875
172,32.865534,-96.813619
173,32.865700000000004,-96.82042200000001
174,32.8639895,-96.83691400000001
175,32.8638225,-96.84276249999999
176,32.863603499999996,-96.8456205
177,32.862639,-96.84907
178,32.8614245,-96.8537715
179,32.860563,-96.8575085
180,32.865506,-96.79083666666666
181,32.855924,-96.74564050000001
182,32.863136600000004,-96.67145380000001
183,32.8377704,-96.85690059999999
184,32.83492,-96.852656
185,32.8331565,-96.850533
186,32.831454,-96.84834699999999
187,32.8285055,-96.845016
188,32.79645525,-96.80563175
189,32.79873,-96.80824949999999
190,32.805606,-96.8156365
191,32.686487666666665,-96.81443333333334
192,32.6921205,-96.81467166666668
193,32.695999,-96.8146635
194,32.70066109090909,-96.81526054545454
195,32.70634325,-96.81331975
196,32.7122425,-96.8145785
197,32.7178495,-96.8145565
198,32.7202946,-96.814704
199,32.722749,-96.814446
200,32.75183209090909,-96.815737
201,32.66223425,-96.82566
202,32.680183166666666,-96.81460616666668
203,32.932799599999996,-96.8405328
204,32.80090257142857,-96.79255714285715
205,32.865525500000004,-96.7867075
206,32.8094465,-96.7723675
207,32.799349888888884,-96.78799599999999
208,32.778506,-96.91333022222221
209,32.7785065,-96.898139
210,32.778772000000004,-96.891884
211,32.77890683333333,-96.88293600000002
212,32.7789005,-96.8879255
213,32.7467515,-96.92433399999999
214,32.931435,-96.80459455
215,32.92320675,-96.80356950000001
216,32.91724025,-96.80358925
217,32.91232025,-96.803712
218,32.8928785,-96.80391575
219,32.886465,-96.80394150000001
220,32.8832065,-96.80395924999999
221,32.880115,-96.804032
222,32.878028,-96.804154
223,32.8759285,-96.804047
224,32.858246666666666,-96.80412866666666
225,32.854892,-96.80421100000001
226,32.84927088888889,-96.80425922222223
227,32.84333275,-96.80431725
228,32.8397582,-96.80434620000001
229,32.820083333333336,-96.80240566666667
230,32.920854,-96.803476
231,32.952777166666664,-96.80384158333334
232,32.94023525,-96.80377715
233,32.9328708,-96.813008
234,32.7807765,-96.7184035
235,32.7834295,-96.72754950000001
236,32.78257933333333,-96.74300361904763
