hub_id,route_arr_name,route_dep_name,direction_id,offset_sec,offset_min,rescued_near_misses,newly_created_misses,baseline_total_wait_minutes,simulated_total_wait_minutes,wait_minutes_saved,wait_minutes_added,total_evaluated,block_feasible,violating_trips,min_remaining_layover_sec
cluster_9,GREEN,239,1,-120,-2.0,0,4,6329.4,6624.1,0.0,294.7,441,True,0,330.0
cluster_9,GREEN,249,0,-120,-2.0,0,17,6588.0,6834.4,0.0,246.5,444,True,0,330.0
cluster_9,GREEN,249,1,-120,-2.0,2,0,5540.5,5701.6,0.0,161.1,445,True,0,330.0
cluster_9,GREEN,306,0,-120,-2.0,0,3,14331.9,14220.9,111.0,0.0,320,True,0,330.0
cluster_9,GREEN,306,1,-120,-2.0,1,0,13904.3,14079.2,0.0,174.9,319,True,0,330.0
cluster_9,GREEN,308,0,-120,-2.0,0,0,22167.8,22297.5,0.0,129.8,329,True,0,330.0
cluster_9,GREEN,308,1,-120,-2.0,0,1,16847.6,17001.3,0.0,153.7,348,True,0,330.0
cluster_9,GREEN,421,0,-120,-2.0,0,0,14450.0,14500.0,0.0,50.0,322,True,0,330.0
cluster_9,GREEN,421,1,-120,-2.0,0,9,14574.0,14868.0,0.0,294.0,323,True,0,330.0
cluster_9,GREEN,425,0,-120,-2.0,2,0,1129.5,1140.8,0.0,11.2,336,True,0,330.0
cluster_9,GREEN,425,1,-120,-2.0,1,0,654.1,612.0,42.0,0.0,353,True,0,330.0
cluster_9,GREEN,620,0,-120,-2.0,0,1,4058.5,4490.5,0.0,432.0,428,True,0,330.0
cluster_9,GREEN,620,1,-120,-2.0,0,51,4054.0,4466.0,0.0,412.0,424,True,0,330.0
cluster_9,GREEN,BLUE,0,-120,-2.0,0,1,2547.5,2280.5,267.0,0.0,476,True,0,330.0
cluster_9,GREEN,BLUE,1,-120,-2.0,0,0,1220.0,1659.0,0.0,439.0,467,True,0,330.0
cluster_9,GREEN,GREEN,0,-120,-2.0,1,0,484.5,765.0,0.0,280.5,228,True,0,330.0
cluster_9,GREEN,GREEN,1,-120,-2.0,52,0,1933.5,1547.5,386.0,0.0,228,True,0,330.0
cluster_9,GREEN,ORANGE,0,-120,-2.0,2,0,2726.5,2790.5,0.0,64.0,467,True,0,330.0
cluster_9,GREEN,ORANGE,1,-120,-2.0,0,51,2514.0,2954.0,0.0,440.0,452,True,0,330.0
cluster_9,GREEN,RED,0,-120,-2.0,0,3,1479.0,1909.5,0.0,430.5,464,True,0,330.0
cluster_9,GREEN,RED,1,-120,-2.0,0,1,1741.0,1871.5,0.0,130.5,464,True,0,330.0
cluster_9,GREEN,TRE,0,-120,-2.0,0,0,8714.0,8852.0,0.0,138.0,415,True,0,330.0
cluster_9,GREEN,TRE,1,-120,-2.0,0,9,9227.0,9667.0,0.0,440.0,441,True,0,330.0
cluster_9,ORANGE,GREEN,1,-120,-2.0,0,2,1983.0,2237.0,0.0,254.0,454,True,0,330.0
cluster_9,RED,GREEN,1,-120,-2.0,2,0,3733.0,3502.5,230.5,0.0,576,True,0,330.0
cluster_9,TRE,GREEN,1,-120,-2.0,0,9,321.0,353.0,0.0,32.0,56,True,0,330.0
cluster_924,GREEN,GREEN,0,-120,-2.0,0,45,802.0,922.0,0.0,120.0,60,True,0,330.0
cluster_924,GREEN,GREEN,1,-120,-2.0,0,47,210.0,1030.0,0.0,820.0,60,True,0,330.0
cluster_925,232,GREEN,1,-120,-2.0,0,4,547.5,605.5,0.0,58.0,66,True,0,330.0
cluster_925,GREEN,232,0,-120,-2.0,0,1,2050.0,2162.0,0.0,112.0,113,True,0,330.0
cluster_925,GREEN,232,1,-120,-2.0,0,3,2074.5,2028.5,46.0,0.0,112,True,0,330.0
cluster_925,GREEN,GREEN,0,-120,-2.0,0,1,187.0,307.0,0.0,120.0,60,True,0,330.0
cluster_925,GREEN,GREEN,1,-120,-2.0,0,1,850.0,756.5,93.5,0.0,60,True,0,330.0
cluster_926,233,GREEN,1,-120,-2.0,12,0,672.0,544.0,128.0,0.0,64,True,0,330.0
cluster_926,GREEN,233,0,-120,-2.0,5,0,2501.5,2466.5,35.0,0.0,117,True,0,330.0
cluster_926,GREEN,233,1,-120,-2.0,7,0,2288.0,2103.0,185.0,0.0,116,True,0,330.0
cluster_926,GREEN,GREEN,0,-120,-2.0,0,2,424.5,542.5,0.0,118.0,59,True,0,330.0
cluster_926,GREEN,GREEN,1,-120,-2.0,0,0,623.0,508.5,114.5,0.0,59,True,0,330.0
cluster_927,GREEN,GREEN,0,-120,-2.0,0,0,669.5,764.5,0.0,95.0,59,True,0,330.0
cluster_927,GREEN,GREEN,1,-120,-2.0,1,0,376.5,258.5,118.0,0.0,59,True,0,330.0
cluster_928,005,GREEN,1,-120,-2.0,0,16,1563.0,1640.0,0.0,77.0,149,True,0,330.0
cluster_928,103,GREEN,1,-120,-2.0,6,0,822.0,944.0,0.0,122.0,87,True,0,330.0
cluster_928,207,GREEN,1,-120,-2.0,1,0,1107.3,975.3,132.0,0.0,106,True,0,330.0
cluster_928,GREEN,005,0,-120,-2.0,0,0,872.5,988.5,0.0,116.0,116,True,0,330.0
cluster_928,GREEN,005,1,-120,-2.0,0,15,915.5,971.5,0.0,56.0,116,True,0,330.0
cluster_928,GREEN,103,0,-120,-2.0,7,0,1547.5,1242.5,305.0,0.0,110,True,0,330.0
cluster_928,GREEN,103,1,-120,-2.0,0,1,1395.5,1507.5,0.0,112.0,111,True,0,330.0
cluster_928,GREEN,207,0,-120,-2.0,0,1,2213.3,2319.1,0.0,105.8,109,True,0,330.0
cluster_928,GREEN,207,1,-120,-2.0,2,0,2339.1,2368.9,0.0,29.8,110,True,0,330.0
cluster_928,GREEN,GREEN,0,-120,-2.0,0,48,877.0,959.0,0.0,82.0,56,True,0,330.0
cluster_928,GREEN,GREEN,1,-120,-2.0,0,0,1077.5,967.5,110.0,0.0,55,True,0,330.0
cluster_928,GREEN,ORANGE,0,-120,-2.0,0,0,1526.5,1644.5,0.0,118.0,116,True,0,330.0
cluster_928,GREEN,ORANGE,1,-120,-2.0,0,0,1363.0,1473.0,0.0,110.0,114,True,0,330.0
cluster_928,ORANGE,GREEN,1,-120,-2.0,0,0,659.5,435.5,224.0,0.0,112,True,0,330.0
cluster_929,306,GREEN,1,-120,-2.0,4,0,386.0,302.0,84.0,0.0,42,True,0,330.0
cluster_929,GREEN,306,0,-120,-2.0,2,0,4004.5,4037.5,0.0,33.0,79,True,0,330.0
cluster_929,GREEN,306,1,-120,-2.0,1,0,3804.5,3852.5,0.0,48.0,78,True,0,330.0
cluster_929,GREEN,GREEN,0,-120,-2.0,0,0,351.0,463.0,0.0,112.0,56,True,0,330.0
cluster_929,GREEN,GREEN,1,-120,-2.0,0,0,608.0,496.0,112.0,0.0,56,True,0,330.0
cluster_929,GREEN,ORANGE,0,-120,-2.0,0,2,1002.5,1120.5,0.0,118.0,116,True,0,330.0
cluster_929,GREEN,ORANGE,1,-120,-2.0,0,0,922.0,1032.0,0.0,110.0,114,True,0,330.0
cluster_929,ORANGE,GREEN,1,-120,-2.0,0,2,1126.5,954.5,172.0,0.0,113,True,0,330.0
cluster_107,207,GREEN,1,60,1.0,9,0,3193.5,3183.5,10.0,0.0,339,True,0,240.0
cluster_107,213,GREEN,1,60,1.0,8,0,3912.7,4030.7,0.0,118.0,378,True,0,240.0
cluster_107,GREEN,207,0,60,1.0,1,0,2346.1,2294.2,51.9,0.0,109,True,0,240.0
cluster_107,GREEN,207,1,60,1.0,2,0,2218.3,2167.5,50.8,0.0,110,True,0,240.0
cluster_107,GREEN,213,0,60,1.0,0,1,1723.6,1698.7,24.9,0.0,112,True,0,240.0
cluster_107,GREEN,213,1,60,1.0,4,0,2092.3,2036.5,55.8,0.0,114,True,0,240.0
cluster_107,GREEN,GREEN,0,60,1.0,0,0,460.5,405.5,55.0,0.0,55,True,0,240.0
cluster_107,GREEN,GREEN,1,60,1.0,3,0,565.0,522.0,43.0,0.0,54,True,0,240.0
cluster_107,GREEN,ORANGE,0,60,1.0,0,0,1041.5,983.5,58.0,0.0,115,True,0,240.0
cluster_107,GREEN,ORANGE,1,60,1.0,0,0,933.0,878.0,55.0,0.0,114,True,0,240.0
cluster_107,ORANGE,GREEN,1,60,1.0,0,0,1052.5,1163.5,0.0,111.0,111,True,0,240.0
cluster_14,001,GREEN,1,60,1.0,0,14,7682.4,7881.6,0.0,199.3,938,True,0,240.0
cluster_14,009,GREEN,1,60,1.0,1,0,13545.4,13849.9,0.0,304.5,1717,True,0,240.0
cluster_14,018,GREEN,1,60,1.0,0,85,12816.2,13215.0,0.0,398.7,1099,True,0,240.0
cluster_14,023,GREEN,1,60,1.0,8,0,4224.9,4501.9,0.0,277.0,585,True,0,240.0
cluster_14,214,GREEN,1,60,1.0,0,6,2117.3,2193.3,0.0,76.0,289,True,0,240.0
cluster_14,249,GREEN,1,60,1.0,7,0,5352.4,5318.9,33.5,0.0,693,True,0,240.0
cluster_14,421,GREEN,1,60,1.0,0,21,1026.1,1129.6,0.0,103.5,126,True,0,240.0
cluster_14,BLUE,GREEN,1,60,1.0,0,0,89.0,93.0,0.0,4.0,4,True,0,240.0
cluster_14,GREEN,001,0,60,1.0,1,0,739.7,798.2,0.0,58.5,230,True,0,240.0
cluster_14,GREEN,001,1,60,1.0,1,0,888.6,868.6,20.0,0.0,231,True,0,240.0
cluster_14,GREEN,009,0,60,1.0,0,0,620.8,610.1,10.7,0.0,232,True,0,240.0
cluster_14,GREEN,009,1,60,1.0,0,0,628.5,592.1,36.4,0.0,228,True,0,240.0
cluster_14,GREEN,018,0,60,1.0,0,0,447.4,409.6,37.8,0.0,231,True,0,240.0
cluster_14,GREEN,018,1,60,1.0,0,1,451.1,480.5,0.0,29.4,232,True,0,240.0
cluster_14,GREEN,023,0,60,1.0,18,0,2875.4,2757.4,118.0,0.0,235,True,0,240.0
cluster_14,GREEN,023,1,60,1.0,0,4,787.1,819.9,0.0,32.8,234,True,0,240.0
cluster_14,GREEN,214,0,60,1.0,0,1,4107.6,4193.0,0.0,85.4,229,True,0,240.0
cluster_14,GREEN,214,1,60,1.0,0,3,3377.2,3379.4,0.0,2.2,223,True,0,240.0
cluster_14,GREEN,249,0,60,1.0,4,0,2908.4,2820.1,88.3,0.0,224,True,0,240.0
cluster_14,GREEN,249,1,60,1.0,0,12,2991.0,3325.3,0.0,334.3,222,True,0,240.0
cluster_14,GREEN,421,0,60,1.0,0,0,6593.0,6511.0,82.0,0.0,163,True,0,240.0
cluster_14,GREEN,421,1,60,1.0,0,0,6444.8,6388.8,56.0,0.0,164,True,0,240.0
cluster_14,GREEN,BLUE,0,60,1.0,0,0,5.5,1.5,4.0,0.0,5,True,0,240.0
cluster_14,GREEN,GREEN,0,60,1.0,0,49,1033.0,1799.0,0.0,766.0,116,True,0,240.0
cluster_14,GREEN,GREEN,1,60,1.0,0,0,937.5,1051.5,0.0,114.0,114,True,0,240.0
cluster_14,GREEN,ORANGE,0,60,1.0,0,1,254.0,265.0,0.0,11.0,18,True,0,240.0
cluster_14,GREEN,ORANGE,1,60,1.0,0,0,326.5,320.5,6.0,0.0,14,True,0,240.0
cluster_14,ORANGE,GREEN,1,60,1.0,0,0,149.5,163.5,0.0,14.0,14,True,0,240.0
cluster_14,RED,GREEN,1,60,1.0,0,0,17.0,19.0,0.0,2.0,2,True,0,240.0
cluster_168,020,GREEN,1,60,1.0,0,17,6940.8,7226.0,0.0,285.2,736,True,0,240.0
cluster_168,213,GREEN,1,60,1.0,0,2,952.2,1058.2,0.0,106.0,126,True,0,240.0
cluster_168,233,GREEN,1,60,1.0,0,19,5020.0,5123.0,0.0,103.0,403,True,0,240.0
cluster_168,GREEN,020,0,60,1.0,0,0,1110.0,1058.9,51.1,0.0,115,True,0,240.0
cluster_168,GREEN,020,1,60,1.0,0,4,664.7,746.8,0.0,82.0,120,True,0,240.0
cluster_168,GREEN,213,0,60,1.0,0,0,2108.1,2053.2,54.9,0.0,114,True,0,240.0
cluster_168,GREEN,213,1,60,1.0,0,0,2472.5,2415.5,57.0,0.0,117,True,0,240.0
cluster_168,GREEN,233,0,60,1.0,0,0,2515.7,2461.4,54.3,0.0,116,True,0,240.0
cluster_168,GREEN,233,1,60,1.0,0,1,1570.5,1550.5,20.0,0.0,117,True,0,240.0
cluster_168,GREEN,GREEN,0,60,1.0,0,48,137.0,1056.0,0.0,919.0,59,True,0,240.0
cluster_168,GREEN,GREEN,1,60,1.0,0,50,894.0,953.0,0.0,59.0,59,True,0,240.0
cluster_168,GREEN,ORANGE,0,60,1.0,0,4,1618.5,1664.5,0.0,46.0,121,True,0,240.0
cluster_168,GREEN,ORANGE,1,60,1.0,0,0,1356.5,1300.0,56.5,0.0,120,True,0,240.0
cluster_168,ORANGE,GREEN,1,60,1.0,0,0,522.0,639.0,0.0,117.0,117,True,0,240.0
cluster_225,218,GREEN,1,60,1.0,0,0,426.0,473.0,0.0,47.0,67,True,0,240.0
cluster_225,220,GREEN,1,60,1.0,27,0,3474.5,3219.5,255.0,0.0,325,True,0,240.0
cluster_225,GREEN,218,0,60,1.0,0,1,2169.5,2141.5,28.0,0.0,116,True,0,240.0
cluster_225,GREEN,218,1,60,1.0,1,0,2107.0,2048.0,59.0,0.0,118,True,0,240.0
cluster_225,GREEN,220,0,60,1.0,6,0,2195.0,2138.0,57.0,0.0,114,True,0,240.0
cluster_225,GREEN,220,1,60,1.0,0,2,1962.3,1960.3,1.9,0.0,111,True,0,240.0
cluster_225,GREEN,GREEN,0,60,1.0,0,0,568.0,509.0,59.0,0.0,59,True,0,240.0
cluster_225,GREEN,GREEN,1,60,1.0,0,0,483.5,541.5,0.0,58.0,58,True,0,240.0
cluster_23,001,GREEN,1,60,1.0,0,2,21316.5,20915.5,401.0,0.0,2002,True,0,240.0
cluster_23,023,GREEN,1,60,1.0,0,2,6867.9,7627.9,0.0,760.0,920,True,0,240.0
cluster_23,057,GREEN,1,60,1.0,0,23,4060.7,4375.7,0.0,315.0,449,True,0,240.0
cluster_23,101,GREEN,1,60,1.0,0,8,4138.2,3978.2,160.0,0.0,362,True,0,240.0
cluster_23,122,GREEN,1,60,1.0,0,29,4905.1,4570.1,335.0,0.0,379,True,0,240.0
cluster_23,213,GREEN,1,60,1.0,7,0,2525.1,2376.1,149.0,0.0,252,True,0,240.0
cluster_23,219,GREEN,1,60,1.0,0,20,3704.8,3582.8,122.0,0.0,275,True,0,240.0
cluster_23,230,GREEN,1,60,1.0,5,0,4425.6,4566.4,0.0,140.8,512,True,0,240.0
cluster_23,306,GREEN,1,60,1.0,0,2,461.0,503.0,0.0,42.0,42,True,0,240.0
cluster_23,422,GREEN,1,60,1.0,1,0,2300.0,2555.0,0.0,255.0,280,True,0,240.0
cluster_23,423,GREEN,1,60,1.0,14,0,614.0,388.0,226.0,0.0,54,True,0,240.0
cluster_23,GREEN,001,0,60,1.0,1,0,363.9,357.6,6.3,0.0,114,True,0,240.0
cluster_23,GREEN,001,1,60,1.0,0,0,284.7,299.7,0.0,15.0,115,True,0,240.0
cluster_23,GREEN,023,0,60,1.0,1,0,735.2,682.2,53.1,0.0,117,True,0,240.0
cluster_23,GREEN,023,1,60,1.0,0,0,692.4,640.9,51.5,0.0,115,True,0,240.0
cluster_23,GREEN,057,0,60,1.0,0,0,829.1,772.7,56.4,0.0,116,True,0,240.0
cluster_23,GREEN,057,1,60,1.0,0,4,743.0,792.5,0.0,49.5,115,True,0,240.0
cluster_23,GREEN,101,0,60,1.0,0,3,1175.0,1251.9,0.0,76.9,116,True,0,240.0
cluster_23,GREEN,101,1,60,1.0,0,0,1330.0,1276.0,54.0,0.0,111,True,0,240.0
cluster_23,GREEN,122,0,60,1.0,0,2,950.3,941.6,8.7,0.0,117,True,0,240.0
cluster_23,GREEN,213,0,60,1.0,0,5,1733.6,1811.0,0.0,77.4,112,True,0,240.0
cluster_23,GREEN,213,1,60,1.0,0,0,2239.1,2188.7,50.4,0.0,115,True,0,240.0
cluster_23,GREEN,219,0,60,1.0,0,6,2966.5,3072.5,0.0,106.0,114,True,0,240.0
cluster_23,GREEN,219,1,60,1.0,0,0,2132.5,2082.4,50.1,0.0,113,True,0,240.0
cluster_23,GREEN,230,0,60,1.0,0,0,1474.5,1422.8,51.7,0.0,113,True,0,240.0
cluster_23,GREEN,230,1,60,1.0,0,1,1558.0,1530.5,27.5,0.0,111,True,0,240.0
cluster_23,GREEN,306,0,60,1.0,0,2,4071.0,4077.0,0.0,6.0,79,True,0,240.0
cluster_23,GREEN,306,1,60,1.0,0,0,4143.5,4104.5,39.0,0.0,78,True,0,240.0
cluster_23,GREEN,422,0,60,1.0,0,0,59.5,19.5,40.0,0.0,79,True,0,240.0
cluster_23,GREEN,423,0,60,1.0,0,0,641.0,601.0,40.0,0.0,80,True,0,240.0
cluster_23,GREEN,GREEN,0,60,1.0,0,49,81.0,1015.0,0.0,934.0,56,True,0,240.0
cluster_23,GREEN,GREEN,1,60,1.0,0,0,857.5,912.5,0.0,55.0,55,True,0,240.0
cluster_23,GREEN,ORANGE,0,60,1.0,0,0,1712.5,1653.5,59.0,0.0,116,True,0,240.0
cluster_23,GREEN,ORANGE,1,60,1.0,0,0,1217.0,1162.0,55.0,0.0,114,True,0,240.0
cluster_23,GREEN,TRE,0,60,1.0,0,0,1962.0,1910.0,52.0,0.0,104,True,0,240.0
cluster_23,GREEN,TRE,1,60,1.0,2,0,2527.0,2473.0,54.0,0.0,109,True,0,240.0
cluster_23,ORANGE,GREEN,1,60,1.0,0,0,431.5,543.5,0.0,112.0,112,True,0,240.0
cluster_23,TRE,GREEN,1,60,1.0,2,0,609.0,610.0,0.0,1.0,56,True,0,240.0
cluster_25,001,GREEN,1,60,1.0,0,7,4325.6,4499.6,0.0,174.0,435,True,0,240.0
cluster_25,013,GREEN,1,60,1.0,0,14,1003.0,1074.0,0.0,71.0,114,True,0,240.0
cluster_25,023,GREEN,1,60,1.0,0,1,1196.0,1313.0,0.0,117.0,117,True,0,240.0
cluster_25,104,GREEN,1,60,1.0,11,0,5568.1,5543.1,25.0,0.0,598,True,0,240.0
cluster_25,216,GREEN,1,60,1.0,0,0,551.0,605.0,0.0,54.0,54,True,0,240.0
cluster_25,GREEN,001,0,60,1.0,1,0,981.6,937.5,44.1,0.0,116,True,0,240.0
cluster_25,GREEN,001,1,60,1.0,1,0,800.3,746.5,53.8,0.0,116,True,0,240.0
cluster_25,GREEN,013,0,60,1.0,0,0,1680.5,1624.5,56.0,0.0,114,True,0,240.0
cluster_25,GREEN,013,1,60,1.0,0,14,1105.0,1363.0,0.0,258.0,113,True,0,240.0
cluster_25,GREEN,023,0,60,1.0,0,0,1567.5,1507.5,60.0,0.0,118,True,0,240.0
cluster_25,GREEN,023,1,60,1.0,0,1,803.5,765.5,38.0,0.0,116,True,0,240.0
cluster_25,GREEN,104,0,60,1.0,5,0,1269.6,1221.3,48.3,0.0,113,True,0,240.0
cluster_25,GREEN,104,1,60,1.0,0,0,1167.3,1120.2,47.1,0.0,114,True,0,240.0
cluster_25,GREEN,216,0,60,1.0,0,0,2634.5,2579.5,55.0,0.0,111,True,0,240.0
cluster_25,GREEN,216,1,60,1.0,0,0,2739.0,2681.0,58.0,0.0,115,True,0,240.0
cluster_25,GREEN,GREEN,0,60,1.0,1,0,804.5,746.5,58.0,0.0,58,True,0,240.0
cluster_25,GREEN,GREEN,1,60,1.0,0,1,218.5,276.5,0.0,58.0,58,True,0,240.0
cluster_29,018,GREEN,1,60,1.0,0,3,2607.3,2862.8,0.0,255.5,347,True,0,240.0
cluster_29,023,GREEN,1,60,1.0,0,8,4359.4,4707.4,0.0,348.0,349,True,0,240.0
cluster_29,214,GREEN,1,60,1.0,30,0,4478.3,3853.3,625.0,0.0,415,True,0,240.0
cluster_29,BLUE,GREEN,1,60,1.0,0,0,26.5,28.5,0.0,2.0,2,True,0,240.0
cluster_29,GREEN,018,0,60,1.0,0,6,882.2,948.5,0.0,66.3,116,True,0,240.0
cluster_29,GREEN,018,1,60,1.0,0,0,923.2,867.1,56.1,0.0,116,True,0,240.0
cluster_29,GREEN,023,0,60,1.0,0,1,936.6,905.9,30.7,0.0,119,True,0,240.0
cluster_29,GREEN,023,1,60,1.0,0,4,929.3,992.6,0.0,63.2,117,True,0,240.0
cluster_29,GREEN,214,0,60,1.0,5,0,1741.2,1727.9,13.3,0.0,115,True,0,240.0
cluster_29,GREEN,214,1,60,1.0,5,0,1808.5,1761.2,47.3,0.0,113,True,0,240.0
cluster_29,GREEN,BLUE,0,60,1.0,0,0,23.0,21.0,2.0,0.0,2,True,0,240.0
cluster_29,GREEN,GREEN,0,60,1.0,0,0,606.5,548.5,58.0,0.0,58,True,0,240.0
cluster_29,GREEN,GREEN,1,60,1.0,0,0,518.5,576.5,0.0,58.0,58,True,0,240.0
cluster_29,GREEN,ORANGE,0,60,1.0,0,0,155.5,150.5,5.0,0.0,8,True,0,240.0
cluster_29,GREEN,ORANGE,1,60,1.0,0,0,131.0,128.0,3.0,0.0,7,True,0,240.0
cluster_29,ORANGE,GREEN,1,60,1.0,0,0,75.5,82.5,0.0,7.0,7,True,0,240.0
cluster_29,RED,GREEN,1,60,1.0,1,0,29.5,0.5,29.0,0.0,1,True,0,240.0
cluster_303,030,GREEN,1,60,1.0,10,0,8140.1,6906.2,1233.9,0.0,522,True,0,240.0
cluster_303,218,GREEN,1,60,1.0,27,0,9633.3,9572.3,61.0,0.0,904,True,0,240.0
cluster_303,GREEN,030,0,60,1.0,0,0,1752.5,1695.9,56.6,0.0,116,True,0,240.0
cluster_303,GREEN,030,1,60,1.0,1,0,1146.6,1100.7,45.9,0.0,118,True,0,240.0
cluster_303,GREEN,218,0,60,1.0,0,0,1175.0,1131.1,43.9,0.0,117,True,0,240.0
cluster_303,GREEN,218,1,60,1.0,5,0,1682.8,1636.4,46.4,0.0,117,True,0,240.0
cluster_303,GREEN,GREEN,0,60,1.0,0,0,1097.0,1038.0,59.0,0.0,59,True,0,240.0
cluster_303,GREEN,GREEN,1,60,1.0,0,52,982.0,1041.0,0.0,59.0,59,True,0,240.0
cluster_357,015,GREEN,1,60,1.0,0,3,2256.3,2485.3,0.0,229.0,236,True,0,240.0
cluster_357,038,GREEN,1,60,1.0,0,2,771.5,886.5,0.0,115.0,115,True,0,240.0
cluster_357,GREEN,015,0,60,1.0,0,1,1222.7,1183.0,39.7,0.0,118,True,0,240.0
cluster_357,GREEN,015,1,60,1.0,0,0,1029.1,970.6,58.5,0.0,118,True,0,240.0
cluster_357,GREEN,038,0,60,1.0,0,1,745.0,706.0,39.0,0.0,117,True,0,240.0
cluster_357,GREEN,038,1,60,1.0,0,0,1347.0,1288.0,59.0,0.0,118,True,0,240.0
cluster_357,GREEN,GREEN,0,60,1.0,2,0,509.0,450.0,59.0,0.0,59,True,0,240.0
cluster_357,GREEN,GREEN,1,60,1.0,0,0,537.0,596.0,0.0,59.0,59,True,0,240.0
cluster_38,013,GREEN,1,60,1.0,7,0,7044.5,7626.1,0.0,581.5,861,True,0,240.0
cluster_38,216,GREEN,1,60,1.0,0,15,9965.2,9902.2,63.0,0.0,837,True,0,240.0
cluster_38,GREEN,013,0,60,1.0,0,0,636.4,580.5,55.8,0.0,115,True,0,240.0
cluster_38,GREEN,013,1,60,1.0,0,0,745.9,687.9,58.0,0.0,115,True,0,240.0
cluster_38,GREEN,216,0,60,1.0,0,0,1577.6,1536.6,41.0,0.0,112,True,0,240.0
cluster_38,GREEN,216,1,60,1.0,0,1,1909.3,1900.0,9.2,0.0,116,True,0,240.0
cluster_38,GREEN,GREEN,0,60,1.0,0,0,190.5,132.5,58.0,0.0,58,True,0,240.0
cluster_38,GREEN,GREEN,1,60,1.0,0,0,802.5,860.5,0.0,58.0,58,True,0,240.0
cluster_456,227,GREEN,1,60,1.0,0,1,1799.6,1878.1,0.0,78.5,165,True,0,240.0
cluster_456,233,GREEN,1,60,1.0,0,1,1355.8,1512.8,0.0,157.0,157,True,0,240.0
cluster_456,GREEN,227,0,60,1.0,0,1,1891.6,1865.5,26.1,0.0,118,True,0,240.0
cluster_456,GREEN,227,1,60,1.0,0,0,1698.7,1662.8,35.9,0.0,116,True,0,240.0
cluster_456,GREEN,233,0,60,1.0,0,0,2117.1,2059.1,58.0,0.0,116,True,0,240.0
cluster_456,GREEN,233,1,60,1.0,0,0,1834.0,1775.0,59.0,0.0,117,True,0,240.0
cluster_456,GREEN,GREEN,0,60,1.0,2,0,1082.0,1022.0,60.0,0.0,60,True,0,240.0
cluster_456,GREEN,GREEN,1,60,1.0,0,0,1019.0,1079.0,0.0,60.0,60,True,0,240.0
cluster_827,229,GREEN,1,60,1.0,11,0,2243.9,2094.9,149.0,0.0,231,True,0,240.0
cluster_827,GREEN,229,0,60,1.0,0,0,1999.5,1964.1,35.4,0.0,117,True,0,240.0
cluster_827,GREEN,229,1,60,1.0,0,1,1880.1,1916.5,0.0,36.4,114,True,0,240.0
cluster_827,GREEN,GREEN,0,60,1.0,1,0,617.0,557.0,60.0,0.0,60,True,0,240.0
cluster_827,GREEN,GREEN,1,60,1.0,1,0,494.5,521.0,0.0,26.5,60,True,0,240.0
cluster_827,GREEN,SILVER,0,60,1.0,0,2,2646.0,2648.0,0.0,2.0,116,True,0,240.0
cluster_827,GREEN,SILVER,1,60,1.0,0,0,3046.5,2988.5,58.0,0.0,115,True,0,240.0
cluster_827,SILVER,GREEN,1,60,1.0,0,2,588.5,647.5,0.0,59.0,59,True,0,240.0
cluster_876,GREEN,GREEN,0,60,1.0,0,0,687.0,631.0,56.0,0.0,56,True,0,240.0
cluster_876,GREEN,GREEN,1,60,1.0,0,0,272.0,328.0,0.0,56.0,56,True,0,240.0
cluster_876,GREEN,ORANGE,0,60,1.0,1,0,1291.5,1232.5,59.0,0.0,116,True,0,240.0
cluster_876,GREEN,ORANGE,1,60,1.0,0,0,1650.5,1595.5,55.0,0.0,113,True,0,240.0
cluster_876,GREEN,TRE,0,60,1.0,0,2,2235.5,2244.0,0.0,8.5,103,True,0,240.0
cluster_876,GREEN,TRE,1,60,1.0,0,0,2763.5,2709.5,54.0,0.0,109,True,0,240.0
cluster_876,ORANGE,GREEN,1,60,1.0,1,0,862.5,945.5,0.0,83.0,113,True,0,240.0
cluster_876,TRE,GREEN,1,60,1.0,0,0,433.0,489.0,0.0,56.0,56,True,0,240.0
cluster_9,001,GREEN,1,60,1.0,0,38,6013.1,6173.1,0.0,160.0,1154,True,0,240.0
cluster_9,003,GREEN,1,60,1.0,14,0,10131.0,10017.0,114.0,0.0,1869,True,0,240.0
cluster_9,009,GREEN,1,60,1.0,0,15,6038.2,6252.5,0.0,214.4,1140,True,0,240.0
cluster_9,013,GREEN,1,60,1.0,0,36,4502.6,4983.6,0.0,481.0,1197,True,0,240.0
cluster_9,016,GREEN,1,60,1.0,40,0,2883.3,2293.3,590.0,0.0,678,True,0,240.0
cluster_9,018,GREEN,1,60,1.0,0,55,4039.0,4507.0,0.0,468.0,635,True,0,240.0
cluster_9,102,GREEN,1,60,1.0,34,0,3627.3,3239.6,387.7,0.0,767,True,0,240.0
cluster_9,103,GREEN,1,60,1.0,28,0,3394.0,2916.4,477.7,0.0,530,True,0,240.0
cluster_9,106,GREEN,1,60,1.0,0,1,7480.6,7113.6,367.0,0.0,1012,True,0,240.0
cluster_9,109,GREEN,1,60,1.0,31,0,4960.6,4666.9,293.8,0.0,786,True,0,240.0
cluster_9,128,GREEN,1,60,1.0,0,5,6395.5,6171.5,224.0,0.0,990,True,0,240.0
cluster_9,145,GREEN,1,60,1.0,52,0,5263.8,4436.0,827.8,0.0,833,True,0,240.0
cluster_9,147,GREEN,1,60,1.0,8,0,5762.5,5533.5,229.0,0.0,828,True,0,240.0
